Issue Type,Project Key,Summary,Priority,Labels,Requirement Keys,Test Type,Step Action,Step Data,Step Result,Description,Tags,Pages,Story Id,Epic
Test,,"As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",Must,"auto-generated,vertex-ai,traceable",5.2.3,Manual,I have access to the system. | I attempt to add a new patient.,,"The system allows me to input patient demographics, medical history, and other relevant information.","As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",@priority_Must @req_5.2.3 @FDA21CFR11 @HIPAA,5,ef026a91-8246-4cd3-96df-913be165a103,
Test,,"As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",Must,"auto-generated,vertex-ai,traceable",5.2.3,Manual,I have access to the system. | I attempt to modify existing patient data.,,"The system allows me to update patient information while maintaining an audit trail of changes, compliant with FDA 21 CFR Part 11.","As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",@priority_Must @req_5.2.3 @FDA21CFR11 @HIPAA,5,ef026a91-8246-4cd3-96df-913be165a103,
Test,,"As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",Must,"auto-generated,vertex-ai,traceable",5.2.3,Manual,I have access to the system. | I attempt to check on a patient's basic information.,,"The system displays the patient's relevant data in a clear and organized manner, adhering to HIPAA regulations.","As a user, I want to add, modify, or check patient data stored in the system so that I can manage patient information effectively.",@priority_Must @req_5.2.3 @FDA21CFR11 @HIPAA,5,ef026a91-8246-4cd3-96df-913be165a103,
Test,,"As a Clinician, I want all communication between the server and the Clinician Application to be done over SSL, so that patient data is transmitted securely.",Must,"auto-generated,vertex-ai,traceable",5.3,Manual,The Clinician is using the Clinician Application | The Clinician Application communicates with the server,,All data transmitted between the application and the server is encrypted using SSL.,"As a Clinician, I want all communication between the server and the Clinician Application to be done over SSL, so that patient data is transmitted securely.",@priority_Must @req_5.3 @HIPAA,15,77f1245f-f439-4e4d-a9e5-fd6489d33cb0,
Test,,"As a Nurse, I want to update patient vitals so that patient records are current and accurate.",Must,"auto-generated,vertex-ai,traceable",5.3.2,Manual,the Nurse is logged into the system and has selected a patient | the Nurse enters new vital signs data,,"the system should save the data to the patient's record, adhering to HIPAA regulations.","As a Nurse, I want to update patient vitals so that patient records are current and accurate.",@priority_Must @req_5.3.2 @HIPAA,4,3e557c58-f69d-48de-8378-c9f3063d7fe5,
Test,,"As a System Administrator, I want the system to audit all data changes so that we can maintain data integrity and comply with regulations.",Must,"auto-generated,vertex-ai,traceable",5.4,Manual,"The system is operational and users are accessing and modifying data. | A user adds, modifies, or deletes a document or data within the system.",,"The system should track the addition, modification, or deletion, including the user, timestamp, and details of the change.","As a System Administrator, I want the system to audit all data changes so that we can maintain data integrity and comply with regulations.",@priority_Must @req_5.4 @FDA21CFR11 @HIPAA,8;15,06438f51-f5ec-446f-8b35-ba0e86dc8c01,
Test,,"As a System Administrator, I want the system to audit all data changes so that we can maintain data integrity and comply with regulations.",Must,"auto-generated,vertex-ai,traceable",5.4,Manual,The system has auditing data. | A user requests an audit history report.,,"The system should generate a report showing the auditing history, filtered by user or patient, and allow for export of the auditing histories.","As a System Administrator, I want the system to audit all data changes so that we can maintain data integrity and comply with regulations.",@priority_Must @req_5.4 @FDA21CFR11 @HIPAA,8;15,06438f51-f5ec-446f-8b35-ba0e86dc8c01,
Test,,"As a Doctor, I want to access patient care plans through the Clinician Portal, so that I can review and track changes to the plans.",Must,"auto-generated,vertex-ai,traceable",5.4.1,Manual,I am logged into the Clinician Portal. | I select a patient.,,"I can view the patient's care plan, including updates and changes.","As a Doctor, I want to access patient care plans through the Clinician Portal, so that I can review and track changes to the plans.",@priority_Must @req_5.4.1 @FDA21CFR11 @HIPAA,6;13,498754dd-5616-492b-a45f-fbb016ddc912,
Test,,"As a Clinician, I want to be able to view a patient's care plan so that I can effectively manage their treatment.",Must,"auto-generated,vertex-ai,traceable",5.4.1.1,Manual,I am a logged-in Clinician | I select a patient,,I can view the patient's care plan.,"As a Clinician, I want to be able to view a patient's care plan so that I can effectively manage their treatment.",@priority_Must @req_5.4.1.1 @FDA21CFR11 @HIPAA,6;11;13,b59e73cc-1c1b-4a51-aa83-fa4eb804df12,
Test,,"As a Clinician, I want the application to communicate with the server over SSL so that patient data is transmitted securely.",Must,"auto-generated,vertex-ai,traceable",5.4.1.2,Manual,The Clinician is using the application to access patient data. | The application sends a request to the server.,,The communication between the application and the server is encrypted using SSL.,"As a Clinician, I want the application to communicate with the server over SSL so that patient data is transmitted securely.",@priority_Must @req_5.4.1.2,15,dfffe8a2-9180-403c-8546-177c30329956,
Test,,"As a Nurse, I want to update patient vitals, so that the EHR contains the most current patient information.",Must,"auto-generated,vertex-ai,traceable",5.4.2,Manual,the nurse is logged into the system | the nurse enters patient vitals,,the vitals are stored in the EHR and are accessible to authorized users,"As a Nurse, I want to update patient vitals, so that the EHR contains the most current patient information.",@priority_Must @req_5.4.2 @FDA21CFR11 @HIPAA,4,98063f3d-6234-4aa4-b348-95ea7e724ff2,
Test,,"As a user, I want to add, modify, or check session data so that I can manage sessions effectively.",Must,"auto-generated,vertex-ai,traceable",5.4.3,Manual,I have access to the session management section of the application | I attempt to add a new session,,"the system should allow me to input all required session details, such as date, time, leader, and participants.","As a user, I want to add, modify, or check session data so that I can manage sessions effectively.",@priority_Must @req_5.4.3,5,b54620b8-0010-42e7-ad0a-78b7d8dd9889,
Test,,"As a user, I want to add, modify, or check session data so that I can manage sessions effectively.",Must,"auto-generated,vertex-ai,traceable",5.4.3,Manual,I have access to the session management section of the application | I attempt to modify an existing session,,"the system should allow me to update session details, such as date, time, leader, and participants.","As a user, I want to add, modify, or check session data so that I can manage sessions effectively.",@priority_Must @req_5.4.3,5,b54620b8-0010-42e7-ad0a-78b7d8dd9889,
Test,,"As a user, I want to add, modify, or check session data so that I can manage sessions effectively.",Must,"auto-generated,vertex-ai,traceable",5.4.3,Manual,I have access to the session management section of the application | I attempt to check session data,,the system should display all relevant session information.,"As a user, I want to add, modify, or check session data so that I can manage sessions effectively.",@priority_Must @req_5.4.3,5,b54620b8-0010-42e7-ad0a-78b7d8dd9889,
Test,,"As a Nurse, I want to be able to easily add and modify patient data, so that I can efficiently update patient records and ensure accurate information is available to the care team.",Must,"auto-generated,vertex-ai,traceable",5.4.3.2,Manual,"the Nurse is logged into the system and has selected a patient | the Nurse adds or modifies patient data (e.g., vitals, documents)",,"the system should allow the Nurse to easily input and save the information, and the system should audit the changes","As a Nurse, I want to be able to easily add and modify patient data, so that I can efficiently update patient records and ensure accurate information is available to the care team.",@priority_Must @req_5.4.3.2 @FDA21CFR11 @HIPAA,5;8,6e768b2b-c635-4cab-9422-58f437b806a6,
